date,estimatedCases,estimatedCasesCILower,estimatedCasesCIUpper
2020-03-05,0,0,2
2020-03-06,0,0,1
2020-03-07,0,0,3
2020-03-08,0,0,4
2020-03-09,0,0,5
2020-03-10,0,0,7
2020-03-11,0,0,7
2020-03-12,0,0,7
2020-03-13,0,0,10
2020-03-14,0,0,11
2020-03-15,0,0,12
2020-03-16,0,0,10
2020-03-17,0,0,9
2020-03-18,0,0,10
2020-03-19,0,0,11
2020-03-20,0,0,14
2020-03-21,0,0,14
2020-03-22,0,0,13
2020-03-23,0,0,13
2020-03-24,0,0,12
2020-03-25,0,0,11
2020-03-26,0,0,12
2020-03-27,0,0,11
2020-03-28,0,0,13
2020-03-29,0,0,15
2020-03-30,0,0,17
2020-03-31,0,0,23
2020-04-01,0,0,29
2020-04-02,0,0,32
2020-04-03,0,0,62
2020-04-04,0,0,72
2020-04-05,0,0,77
2020-04-06,0,0,86
2020-04-07,0,0,87
2020-04-08,0,0,85
2020-04-09,0,0,81
2020-04-10,0,0,63
2020-04-11,0,0,45
2020-04-12,0,0,39
2020-04-13,0,0,38
2020-04-14,0,0,38
2020-04-15,0,0,38
2020-04-16,0,0,36
2020-04-17,0,0,23
2020-04-18,0,0,26
2020-04-19,0,0,28
2020-04-20,0,0,26
2020-04-21,0,0,25
2020-04-22,0,0,26
2020-04-23,0,0,25
2020-04-24,0,0,41
2020-04-25,0,0,38
2020-04-26,0,0,35
2020-04-27,0,0,36
2020-04-28,0,0,37
2020-04-29,0,0,33
2020-04-30,0,0,34
2020-05-01,0,0,34
2020-05-02,0,0,37
2020-05-03,0,0,35
2020-05-04,0,0,35
2020-05-05,0,0,35
2020-05-06,0,0,34
2020-05-07,0,0,34
2020-05-08,0,0,31
2020-05-09,0,0,28
2020-05-10,0,0,27
2020-05-11,0,0,23
2020-05-12,0,0,21
2020-05-13,0,0,20
2020-05-14,0,0,19
2020-05-15,0,0,20
2020-05-16,0,0,20
2020-05-17,0,0,20
2020-05-18,0,0,21
2020-05-19,0,0,20
2020-05-20,0,0,19
2020-05-21,0,0,19
2020-05-22,0,0,17
2020-05-23,0,0,16
2020-05-24,0,0,15
2020-05-25,0,0,14
2020-05-26,0,0,15
2020-05-27,0,0,14
2020-05-28,0,0,13
2020-05-29,0,0,14
2020-05-30,0,0,14
2020-05-31,0,0,13
2020-06-01,0,0,14
2020-06-02,0,0,13
2020-06-03,0,0,13
2020-06-04,0,0,13
2020-06-05,0,0,8
2020-06-06,0,0,8
2020-06-07,0,0,8
2020-06-08,0,0,7
2020-06-09,0,0,7
2020-06-10,0,0,7
2020-06-11,0,0,8
2020-06-12,0,0,11
2020-06-13,0,0,10
2020-06-14,0,0,11
2020-06-15,0,0,13
2020-06-16,0,0,12
2020-06-17,0,0,10
2020-06-18,0,0,8
2020-06-19,0,0,19
2020-06-20,0,0,19
2020-06-21,0,0,20
2020-06-22,0,0,18
2020-06-23,0,0,18
2020-06-24,0,0,18
2020-06-25,0,0,18
2020-06-26,0,0,18
2020-06-27,0,0,16
2020-06-28,0,0,14
2020-06-29,0,0,14
2020-06-30,0,0,12
2020-07-01,0,0,12
2020-07-02,0,0,12
2020-07-03,0,0,8
2020-07-04,0,0,8
2020-07-05,0,0,7
2020-07-06,0,0,6
2020-07-07,0,0,7
2020-07-08,0,0,7
2020-07-09,0,0,7
2020-07-10,0,0,7
2020-07-11,0,0,7
2020-07-12,0,0,8
2020-07-13,0,0,9
2020-07-14,0,0,9
2020-07-15,0,0,9
2020-07-16,0,0,9
2020-07-17,0,0,9
2020-07-18,0,0,9
2020-07-19,0,0,10
2020-07-20,0,0,10
2020-07-21,0,0,10
2020-07-22,0,0,10
2020-07-23,0,0,10
2020-07-24,0,0,10
2020-07-25,0,0,10
2020-07-26,0,0,10
2020-07-27,0,0,12
2020-07-28,0,0,13
2020-07-29,0,0,13
2020-07-30,0,0,13
2020-07-31,0,0,32
2020-08-01,0,0,34
2020-08-02,0,0,34
2020-08-03,0,0,36
2020-08-04,0,0,41
2020-08-05,0,0,41
2020-08-06,0,0,41
2020-08-07,0,0,7
2020-08-08,0,0,8
2020-08-09,0,0,8
2020-08-10,0,0,8
2020-08-11,0,0,9
2020-08-12,0,0,10
2020-08-13,0,0,11
2020-08-14,0,0,11
2020-08-15,0,0,10
2020-08-16,0,0,10
2020-08-17,0,0,10
2020-08-18,0,0,9
2020-08-19,0,0,9
2020-08-20,0,0,8
2020-08-21,0,0,8
2020-08-22,0,0,8
2020-08-23,0,0,8
2020-08-24,0,0,7
2020-08-25,0,0,7
2020-08-26,0,0,7
2020-08-27,0,0,7
2020-08-28,0,0,3
2020-08-29,0,0,3
2020-08-30,0,0,3
2020-08-31,0,0,4
2020-09-01,0,0,4
2020-09-02,0,0,5
2020-09-03,0,0,5
2020-09-04,0,0,15
2020-09-05,0,0,17
2020-09-06,0,0,19
2020-09-07,0,0,21
2020-09-08,0,0,22
2020-09-09,0,0,24
2020-09-10,0,0,27
2020-09-11,0,0,10
2020-09-12,0,0,11
2020-09-13,0,0,10
2020-09-14,0,0,12
2020-09-15,0,0,13
2020-09-16,0,0,14
2020-09-17,0,0,15
2020-09-18,0,0,14
2020-09-19,0,0,14
2020-09-20,0,0,17
2020-09-21,0,0,16
2020-09-22,0,0,17
2020-09-23,0,0,17
2020-09-24,0,0,16
2020-09-25,0,0,32
2020-09-26,0,0,32
2020-09-27,0,0,31
2020-09-28,0,0,30
2020-09-29,0,0,29
2020-09-30,0,0,26
2020-10-01,0,0,26
2020-10-02,0,0,27
2020-10-03,0,0,27
2020-10-04,0,0,25
2020-10-05,0,0,25
2020-10-06,0,0,25
2020-10-07,0,0,26
2020-10-08,0,0,25
2020-10-09,0,0,9
2020-10-10,0,0,9
2020-10-11,0,0,10
2020-10-12,0,0,10
2020-10-13,0,0,10
2020-10-14,0,0,10
2020-10-15,0,0,10
2020-10-16,0,0,34
2020-10-17,0,0,37
2020-10-18,0,0,38
2020-10-19,0,0,42
2020-10-20,0,0,47
2020-10-21,0,0,51
2020-10-22,0,0,56
2020-10-23,0,0,14
2020-10-24,0,0,15
2020-10-25,0,0,16
2020-10-26,0,0,16
2020-10-27,0,0,17
2020-10-28,0,0,18
2020-10-29,0,0,18
2020-10-30,0,0,18
2020-10-31,0,0,19
2020-11-01,0,0,19
2020-11-02,0,0,20
2020-11-03,0,0,20
2020-11-04,0,0,20
2020-11-05,0,0,20
2020-11-06,0,0,24
2020-11-07,0,0,23
2020-11-08,0,0,23
2020-11-09,0,0,22
2020-11-10,0,0,21
2020-11-11,0,0,21
2020-11-12,0,0,21
2020-11-13,0,0,15
2020-11-14,0,0,15
2020-11-15,0,0,16
2020-11-16,0,0,17
2020-11-17,0,0,17
2020-11-18,0,0,18
2020-11-19,0,0,17
2020-11-20,0,0,14
2020-11-21,0,0,15
2020-11-22,0,0,14
2020-11-23,0,0,14
2020-11-24,0,0,14
2020-11-25,0,0,15
2020-11-26,0,0,15
2020-11-27,0,0,12
2020-11-28,0,0,12
2020-11-29,0,0,13
2020-11-30,0,0,13
2020-12-01,0,0,13
2020-12-02,0,0,14
2020-12-03,0,0,15
2020-12-04,0,0,11
2020-12-05,0,0,11
2020-12-06,0,0,12
2020-12-07,0,0,14
2020-12-08,0,0,15
2020-12-09,0,0,16
2020-12-10,0,0,17
2020-12-11,0,0,16
2020-12-12,0,0,16
2020-12-13,0,0,17
2020-12-14,0,0,18
2020-12-15,0,0,19
2020-12-16,0,0,19
2020-12-17,0,0,19
2020-12-18,0,0,25
2020-12-19,0,0,25
2020-12-20,0,0,24
2020-12-21,0,0,23
2020-12-22,0,0,22
2020-12-23,0,0,20
2020-12-24,0,0,20
2020-12-25,0,0,17
2020-12-26,0,0,17
2020-12-27,0,0,17
2020-12-28,0,0,16
2020-12-29,0,0,16
2020-12-30,0,0,16
2020-12-31,0,0,15
2021-01-01,0,0,14
2021-01-02,0,0,13
2021-01-03,0,0,13
2021-01-04,0,0,12
2021-01-05,0,0,12
2021-01-06,0,0,12
2021-01-07,0,0,12
2021-01-08,0,0,10
2021-01-09,0,0,10
2021-01-10,0,0,9
2021-01-11,0,0,7
2021-01-12,0,0,8
2021-01-13,0,0,7
2021-01-14,0,0,7
2021-01-15,0,0,7
2021-01-16,0,0,7
2021-01-17,0,0,7
2021-01-18,0,0,7
2021-01-19,0,0,6
2021-01-20,0,0,6
2021-01-21,0,0,6
2021-01-22,0,0,8
2021-01-23,0,0,8
2021-01-24,0,0,8
2021-01-25,0,0,7
2021-01-26,0,0,7
2021-01-27,0,0,6
2021-01-28,0,0,6
2021-01-29,0,0,6
2021-01-30,0,0,6
2021-01-31,0,0,6
2021-02-01,0,0,5
2021-02-02,0,0,5
2021-02-03,0,0,5
2021-02-04,0,0,5
2021-02-05,0,0,6
2021-02-06,0,0,6
2021-02-07,0,0,6
2021-02-08,0,0,6
2021-02-09,0,0,6
2021-02-10,0,0,6
2021-02-11,0,0,5
2021-02-12,0,0,4
2021-02-13,0,0,4
2021-02-14,0,0,4
2021-02-15,0,0,4
2021-02-16,0,0,4
2021-02-17,0,0,5
2021-02-18,0,0,5
2021-02-19,0,0,5
2021-02-20,0,0,5
2021-02-21,0,0,5
2021-02-22,0,0,5
2021-02-23,0,0,5
2021-02-24,0,0,5
2021-02-25,0,0,5
2021-02-26,0,0,5
2021-02-27,0,0,5
2021-02-28,0,0,5
2021-03-01,0,0,5
2021-03-02,0,0,5
2021-03-03,0,0,5
2021-03-04,0,0,5
2021-03-05,0,0,5
2021-03-06,0,0,5
2021-03-07,0,0,6
2021-03-08,0,0,7
2021-03-09,0,0,7
2021-03-10,0,0,7
2021-03-11,0,0,7
2021-03-12,0,0,7
2021-03-13,0,0,7
2021-03-14,0,0,5
2021-03-15,0,0,5
2021-03-16,0,0,6
2021-03-17,0,0,6
2021-03-18,0,0,6
2021-03-19,0,0,6
2021-03-20,0,0,5
2021-03-21,0,0,2
2021-03-22,0,0,2
2021-03-23,0,0,2
2021-03-24,0,0,2
2021-03-25,0,0,3
2021-03-26,0,0,2
2021-03-27,0,0,3
2021-03-28,0,0,6
2021-03-29,0,0,6
2021-03-30,0,0,6
2021-03-31,0,0,6
2021-04-01,0,0,6
2021-04-02,0,0,6
2021-04-03,0,0,5
2021-04-04,0,0,5
2021-04-05,0,0,5
2021-04-06,0,0,5
2021-04-07,0,0,5
2021-04-08,0,0,5
2021-04-09,0,0,5
2021-04-10,0,0,5
2021-04-11,0,0,5
2021-04-12,0,0,5
2021-04-13,0,0,5
2021-04-14,0,0,5
2021-04-15,0,0,5
2021-04-16,0,0,5
2021-04-17,0,0,6
2021-04-18,0,0,6
2021-04-19,0,0,6
2021-04-20,0,0,6
2021-04-21,0,0,6
2021-04-22,0,0,5
2021-04-23,0,0,5
2021-04-24,0,0,5
2021-04-25,0,0,5
2021-04-26,0,0,4
2021-04-27,0,0,4
2021-04-28,0,0,5
2021-04-29,0,0,5
2021-04-30,0,0,4
2021-05-01,0,0,4
2021-05-02,0,0,4
2021-05-03,0,0,5
2021-05-04,0,0,5
2021-05-05,0,0,5
2021-05-06,0,0,5
2021-05-07,0,0,5
2021-05-08,0,0,5
2021-05-09,0,0,6
2021-05-10,0,0,5
2021-05-11,0,0,5
2021-05-12,0,0,6
2021-05-13,0,0,6
2021-05-14,0,0,6
2021-05-15,0,0,6
2021-05-16,0,0,6
2021-05-17,0,0,6
2021-05-18,0,0,6
2021-05-19,0,0,6
2021-05-20,0,0,6
2021-05-21,0,0,6
2021-05-22,0,0,6
2021-05-23,0,0,6
2021-05-24,0,0,6
2021-05-25,0,0,5
2021-05-26,0,0,5
2021-05-27,0,0,6
2021-05-28,0,0,7
2021-05-29,0,0,7
2021-05-30,0,0,7
2021-05-31,0,0,7
2021-06-01,0,0,7
2021-06-02,0,0,6
2021-06-03,0,0,6
2021-06-04,0,0,11
2021-06-05,0,0,10
2021-06-06,0,0,10
2021-06-07,0,0,9
2021-06-08,0,0,8
2021-06-09,0,0,7
2021-06-10,0,0,6
2021-06-11,0,0,12
2021-06-12,0,0,11
2021-06-13,0,0,9
2021-06-14,0,0,8
2021-06-15,0,0,8
2021-06-16,0,0,7
2021-06-17,0,0,6
2021-06-18,0,0,29
2021-06-19,0,0,18
2021-06-20,0,0,12
2021-06-21,0,0,8
2021-06-22,0,0,7
2021-06-23,0,0,6
2021-06-24,0,0,5
2021-06-25,0,0,4
2021-06-26,0,0,4
2021-06-27,0,0,4
2021-06-28,0,0,4
2021-06-29,0,0,4
2021-06-30,0,0,4
2021-07-01,0,0,4
2021-07-02,0,0,4
2021-07-03,0,0,5
2021-07-04,0,0,5
2021-07-05,0,0,5
2021-07-06,0,0,6
2021-07-07,0,0,5
2021-07-08,0,0,5
2021-07-09,0,0,5
2021-07-10,0,0,4
2021-07-11,0,0,4
2021-07-12,0,0,4
2021-07-13,0,0,4
2021-07-14,0,0,4
2021-07-15,0,0,4
2021-07-16,0,0,4
2021-07-17,0,0,5
2021-07-18,0,0,5
2021-07-19,0,0,5
2021-07-20,0,0,4
2021-07-21,0,0,4
2021-07-22,0,0,4
2021-07-23,0,0,4
2021-07-24,0,0,4
2021-07-25,0,0,4
2021-07-26,0,0,4
2021-07-27,0,0,4
2021-07-28,0,0,4
2021-07-29,0,0,4
2021-07-30,0,0,4
2021-07-31,0,0,5
2021-08-01,0,0,4
2021-08-02,0,0,5
2021-08-03,0,0,4
2021-08-04,0,0,4
2021-08-05,0,0,4
2021-08-06,0,0,4
2021-08-07,0,0,4
2021-08-08,0,0,4
2021-08-09,0,0,4
2021-08-10,0,0,5
2021-08-11,0,0,5
2021-08-12,0,0,5
2021-08-13,0,0,5
2021-08-14,0,0,4
2021-08-15,0,0,5
2021-08-16,0,0,4
2021-08-17,0,0,4
2021-08-18,0,0,5
2021-08-19,0,0,5
2021-08-20,0,0,5
2021-08-21,0,0,5
2021-08-22,0,0,5
2021-08-23,0,0,5
2021-08-24,0,0,5
2021-08-25,0,0,5
2021-08-26,0,0,5
2021-08-27,0,0,5
2021-08-28,0,0,5
2021-08-29,0,0,5
2021-08-30,0,0,5
2021-08-31,0,0,5
2021-09-01,0,0,5
2021-09-02,0,0,5
2021-09-03,0,0,5
2021-09-04,0,0,5
2021-09-05,0,0,5
2021-09-06,0,0,5
2021-09-07,0,0,5
2021-09-08,0,0,5
2021-09-09,0,0,5
2021-09-10,0,0,5
2021-09-11,0,0,5
2021-09-12,0,0,5
2021-09-13,0,0,5
2021-09-14,0,0,5
2021-09-15,0,0,5
2021-09-16,0,0,5
2021-09-17,0,0,5
2021-09-18,0,0,4
2021-09-19,0,0,4
2021-09-20,0,0,4
2021-09-21,0,0,4
2021-09-22,0,0,4
2021-09-23,0,0,4
2021-09-24,0,0,4
2021-09-25,0,0,4
2021-09-26,0,0,4
2021-09-27,0,0,4
2021-09-28,0,0,4
2021-09-29,0,0,4
2021-09-30,0,0,4
2021-10-01,0,0,4
2021-10-02,0,0,4
2021-10-03,0,0,4
2021-10-04,0,0,4
2021-10-05,0,0,4
2021-10-06,0,0,4
2021-10-07,0,0,4
2021-10-08,0,0,4
2021-10-09,0,0,4
2021-10-10,0,0,4
2021-10-11,0,0,4
2021-10-12,0,0,4
2021-10-13,0,0,4
2021-10-14,0,0,4
2021-10-15,0,0,4
2021-10-16,0,0,4
2021-10-17,0,0,4
2021-10-18,0,0,4
2021-10-19,0,0,4
2021-10-20,0,0,4
2021-10-21,0,0,4
2021-10-22,0,0,4
2021-10-23,0,0,4
2021-10-24,0,0,4
2021-10-25,0,0,5
2021-10-26,0,0,5
2021-10-27,0,0,5
2021-10-28,0,0,5
2021-10-29,0,0,5
2021-10-30,0,0,5
2021-10-31,0,0,5
2021-11-01,0,0,5
2021-11-02,0,0,5
2021-11-03,0,0,5
2021-11-04,0,0,5
2021-11-05,0,0,5
2021-11-06,0,0,5
2021-11-07,0,0,5
2021-11-08,0,0,5
2021-11-09,0,0,6
2021-11-10,0,0,6
2021-11-11,0,0,7
2021-11-12,0,0,7
2021-11-13,0,0,8
2021-11-14,0,0,9
2021-11-15,0,0,10
2021-11-16,0,0,9
2021-11-17,0,0,9
2021-11-18,0,0,9
2021-11-19,0,0,9
2021-11-20,0,0,8
2021-11-21,0,0,8
2021-11-22,0,0,8
2021-11-23,0,0,9
2021-11-24,0,0,9
2021-11-25,0,0,9
2021-11-26,0,0,9
2021-11-27,0,0,10
2021-11-28,0,0,9
2021-11-29,0,0,9
2021-11-30,0,0,8
2021-12-01,0,0,8
2021-12-02,0,0,7
2021-12-03,0,0,7
2021-12-04,0,0,7
2021-12-05,0,0,8
2021-12-06,0,0,9
2021-12-07,1,0,11
2021-12-08,1,0,13
2021-12-09,2,0,17
2021-12-10,9,3,33
2021-12-11,20,8,53
2021-12-12,33,15,74
2021-12-13,51,26,101
2021-12-14,83,45,151
2021-12-15,130,79,215
2021-12-16,192,126,291
2021-12-17,289,203,410
2021-12-18,434,317,592
2021-12-19,562,420,749
2021-12-20,699,534,912
2021-12-21,739,566,960
2021-12-22,764,587,988
2021-12-23,842,657,1074
2021-12-24,1680,1384,2030
2021-12-25,1743,1464,2065
2021-12-26,2098,1771,2473
2021-12-27,2417,2057,2827
2021-12-28,2668,2282,3106
2021-12-29,3282,2823,3799
2021-12-30,4034,3630,4471
2021-12-31,3368,3048,3711
2022-01-01,3891,3516,4295
2022-01-02,4173,3798,4575
2022-01-03,4565,4169,4987
2022-01-04,4957,4580,5352
2022-01-05,4746,4396,5115
2022-01-06,5828,5345,6336
2022-01-07,6977,6432,7543
2022-01-08,7517,7015,8033
2022-01-09,8080,7585,8584
2022-01-10,8662,8190,9141
2022-01-11,9949,9448,10452
2022-01-12,11315,10790,11838
2022-01-13,12208,11682,12731
2022-01-14,14014,13459,14564
2022-01-15,15663,15086,16231
2022-01-16,17585,16976,18182
2022-01-17,19605,18954,20240
2022-01-18,22538,21833,23224
2022-01-19,24211,23487,24912
2022-01-20,26373,25623,27097
2022-01-21,28255,27483,28998
2022-01-22,30422,29624,31186
2022-01-23,31816,30992,32601
2022-01-24,33499,32649,34307
2022-01-25,34877,33978,35724
2022-01-26,36236,35327,37087
2022-01-27,36383,35529,37177
2022-01-28,35764,34976,36494
2022-01-29,36079,35253,36836
2022-01-30,37395,36530,38182
2022-01-31,37325,36507,38062
2022-02-01,36149,35416,36807
2022-02-02,36127,35426,36755
2022-02-03,36460,35742,37097
2022-02-04,37748,37009,38392
2022-02-05,38609,37916,39214
2022-02-06,38956,38298,39528
2022-02-07,40284,39600,40875
2022-02-08,41423,40722,42026
2022-02-09,42439,41736,43037
2022-02-10,42998,42322,43568
2022-02-11,42484,41787,43060
2022-02-12,41666,40913,42274
2022-02-13,40047,39250,40678
2022-02-14,38365,37519,39015
2022-02-15,36855,35874,37559
2022-02-16,35595,34310,36398
2022-02-17,33987,30002,35284
2022-02-18,NaN,NaN,NaN
2022-02-18,NaN,NaN,NaN
2022-02-19,NaN,NaN,NaN
2022-02-19,NaN,NaN,NaN
