date,estimatedCases,estimatedCasesCILower,estimatedCasesCIUpper
2020-01-09,0.0000,0.0000,1.0000
2020-01-10,0.0000,0.0000,1.0000
2020-01-11,0.0000,0.0000,1.0000
2020-01-12,0.0000,0.0000,1.0000
2020-01-13,0.0000,0.0000,1.0000
2020-01-14,0.0000,0.0000,1.0000
2020-01-15,0.0000,0.0000,1.0000
2020-01-16,0.0000,0.0000,1.0000
2020-01-17,0.0000,0.0000,1.0000
2020-01-18,0.0000,0.0000,1.0000
2020-01-19,0.0000,0.0000,1.0000
2020-01-20,0.0000,0.0000,1.0000
2020-01-21,0.0000,0.0000,1.0000
2020-01-22,0.0000,0.0000,1.0000
2020-01-23,0.0000,0.0000,1.0000
2020-01-24,0.0000,0.0000,1.0000
2020-01-25,0.0000,0.0000,1.0000
2020-01-26,0.0000,0.0000,1.0000
2020-01-27,0.0000,0.0000,1.0000
2020-01-28,0.0000,0.0000,1.0000
2020-01-29,0.0000,0.0000,1.0000
2020-01-30,0.0000,0.0000,1.0000
2020-01-31,0.0000,0.0000,1.0000
2020-02-01,0.0000,0.0000,1.0000
2020-02-02,0.0000,0.0000,1.0000
2020-02-03,0.0000,0.0000,1.0000
2020-02-04,0.0000,0.0000,1.0000
2020-02-05,0.0000,0.0000,1.0000
2020-02-06,0.0000,0.0000,1.0000
2020-02-07,0.0000,0.0000,1.0000
2020-02-08,0.0000,0.0000,1.0000
2020-02-09,0.0000,0.0000,1.0000
2020-02-10,0.0000,0.0000,1.0000
2020-02-11,0.0000,0.0000,1.0000
2020-02-12,0.0000,0.0000,1.0000
2020-02-13,0.0000,0.0000,1.0000
2020-02-14,0.0000,0.0000,1.0000
2020-02-15,0.0000,0.0000,1.0000
2020-02-16,0.0000,0.0000,1.0000
2020-02-17,0.0000,0.0000,1.0000
2020-02-18,0.0000,0.0000,1.0000
2020-02-19,0.0000,0.0000,1.0000
2020-02-20,0.0000,0.0000,1.0000
2020-02-21,0.0000,0.0000,1.0000
2020-02-22,0.0000,0.0000,1.0000
2020-02-23,1.0000,0.0359,1.0000
2020-02-24,1.0000,0.0359,1.0000
2020-02-25,1.0000,0.0692,1.0000
2020-02-26,1.0000,0.0692,1.0000
2020-02-27,1.0000,0.1004,1.0000
2020-02-28,1.0000,0.2903,1.0000
2020-02-29,1.0000,0.4265,1.0000
2020-03-01,1.0000,0.4265,1.0000
2020-03-02,1.0000,0.4385,1.0000
2020-03-03,1.0000,0.4500,1.0000
2020-03-04,1.0000,0.4916,1.0000
2020-03-05,1.0000,0.6457,1.0000
2020-03-06,1.0000,0.9088,1.0000
2020-03-07,1.0000,0.9283,1.0000
2020-03-08,1.0000,0.9382,1.0000
2020-03-09,1.0000,0.9389,1.0000
2020-03-10,1.0000,0.9396,1.0000
2020-03-11,1.0000,0.9397,1.0000
2020-03-12,1.0000,0.9379,1.0000
2020-03-13,1.0000,0.9180,1.0000
2020-03-14,1.0000,0.8911,1.0000
2020-03-15,1.0000,0.8641,1.0000
2020-03-16,1.0000,0.8700,1.0000
2020-03-17,1.0000,0.8675,1.0000
2020-03-18,1.0000,0.8648,1.0000
2020-03-19,1.0000,0.8613,1.0000
2020-03-20,1.0000,0.8206,1.0000
2020-03-21,1.0000,0.8454,1.0000
2020-03-22,1.0000,0.8668,1.0000
2020-03-23,1.0000,0.8754,1.0000
2020-03-24,1.0000,0.8973,1.0000
2020-03-25,1.0000,0.9121,1.0000
2020-03-26,1.0000,0.9143,1.0000
2020-03-27,1.0000,0.9329,1.0000
2020-03-28,1.0000,0.9296,1.0000
2020-03-29,1.0000,0.9225,1.0000
2020-03-30,1.0000,0.9190,1.0000
2020-03-31,1.0000,0.9079,1.0000
2020-04-01,1.0000,0.8928,1.0000
2020-04-02,1.0000,0.8870,1.0000
2020-04-03,1.0000,0.7946,1.0000
2020-04-04,1.0000,0.7719,1.0000
2020-04-05,1.0000,0.7639,1.0000
2020-04-06,1.0000,0.7308,1.0000
2020-04-07,1.0000,0.7041,1.0000
2020-04-08,1.0000,0.6905,1.0000
2020-04-09,1.0000,0.6869,1.0000
2020-04-10,1.0000,0.7308,1.0000
2020-04-11,1.0000,0.7812,1.0000
2020-04-12,1.0000,0.7864,1.0000
2020-04-13,1.0000,0.7881,1.0000
2020-04-14,1.0000,0.7881,1.0000
2020-04-15,1.0000,0.7881,1.0000
2020-04-16,1.0000,0.7897,1.0000
2020-04-17,1.0000,0.8648,1.0000
2020-04-18,1.0000,0.8471,1.0000
2020-04-19,1.0000,0.8436,1.0000
2020-04-20,1.0000,0.8462,1.0000
2020-04-21,1.0000,0.8471,1.0000
2020-04-22,1.0000,0.8488,1.0000
2020-04-23,1.0000,0.8530,1.0000
2020-04-24,1.0000,0.7553,1.0000
2020-04-25,1.0000,0.7719,1.0000
2020-04-26,1.0000,0.7738,1.0000
2020-04-27,1.0000,0.7659,1.0000
2020-04-28,1.0000,0.7639,1.0000
2020-04-29,1.0000,0.7597,1.0000
2020-04-30,1.0000,0.7461,1.0000
2020-05-01,1.0000,0.7553,1.0000
2020-05-02,1.0000,0.7361,1.0000
2020-05-03,1.0000,0.7335,1.0000
2020-05-04,1.0000,0.7335,1.0000
2020-05-05,1.0000,0.7335,1.0000
2020-05-06,1.0000,0.7387,1.0000
2020-05-07,1.0000,0.7387,1.0000
2020-05-08,1.0000,0.7436,1.0000
2020-05-09,1.0000,0.7436,1.0000
2020-05-10,1.0000,0.7436,1.0000
2020-05-11,1.0000,0.7436,1.0000
2020-05-12,1.0000,0.7436,1.0000
2020-05-13,1.0000,0.7387,1.0000
2020-05-14,1.0000,0.7387,1.0000
2020-05-15,1.0000,0.6869,1.0000
2020-05-16,1.0000,0.6869,1.0000
2020-05-17,1.0000,0.6869,1.0000
2020-05-18,1.0000,0.6869,1.0000
2020-05-19,1.0000,0.6869,1.0000
2020-05-20,1.0000,0.6869,1.0000
2020-05-21,1.0000,0.6905,1.0000
2020-05-22,1.0000,0.7105,1.0000
2020-05-23,1.0000,0.7105,1.0000
2020-05-24,1.0000,0.7105,1.0000
2020-05-25,1.0000,0.7105,1.0000
2020-05-26,1.0000,0.7105,1.0000
2020-05-27,1.0000,0.7105,1.0000
2020-05-28,1.0000,0.7074,1.0000
2020-05-29,1.0000,0.6795,1.0000
2020-05-30,1.0000,0.6795,1.0000
2020-05-31,1.0000,0.6795,1.0000
2020-06-01,1.0000,0.6795,1.0000
2020-06-02,1.0000,0.6795,1.0000
2020-06-03,1.0000,0.6795,1.0000
2020-06-04,1.0000,0.6795,1.0000
2020-06-05,1.0000,0.7776,1.0000
2020-06-06,1.0000,0.7776,1.0000
2020-06-07,1.0000,0.7776,1.0000
2020-06-08,1.0000,0.7776,1.0000
2020-06-09,1.0000,0.7776,1.0000
2020-06-10,1.0000,0.7776,1.0000
2020-06-11,1.0000,0.7776,1.0000
2020-06-12,1.0000,0.7105,1.0000
2020-06-13,1.0000,0.7105,1.0000
2020-06-14,1.0000,0.7105,1.0000
2020-06-15,1.0000,0.7105,1.0000
