date,estimatedCases,estimatedCasesCILower,estimatedCasesCIUpper
2021-12-09,0,0,21
2021-12-10,0,0,21
2021-12-11,0,0,23
2021-12-12,0,0,23
2021-12-13,0,0,25
2021-12-14,0,0,27
2021-12-15,0,0,27
2021-12-16,0,0,29
2021-12-17,0,0,31
2021-12-18,0,0,34
2021-12-19,0,0,38
2021-12-20,0,0,41
2021-12-21,0,0,45
2021-12-22,0,0,53
2021-12-23,0,0,58
2021-12-24,0,0,61
2021-12-25,0,0,60
2021-12-26,0,0,59
2021-12-27,0,0,60
2021-12-28,0,0,60
2021-12-29,0,0,60
2021-12-30,0,0,59
2021-12-31,0,0,60
2022-01-01,0,0,62
2022-01-02,0,0,63
2022-01-03,0,0,62
2022-01-04,0,0,62
2022-01-05,0,0,60
2022-01-06,0,0,63
2022-01-07,0,0,62
2022-01-08,0,0,60
2022-01-09,0,0,59
2022-01-10,0,0,58
2022-01-11,0,0,52
2022-01-12,0,0,48
2022-01-13,0,0,43
2022-01-14,0,0,40
2022-01-15,0,0,38
2022-01-16,0,0,36
2022-01-17,0,0,36
2022-01-18,0,0,35
2022-01-19,0,0,35
2022-01-20,0,0,34
2022-01-21,0,0,35
2022-01-22,0,0,36
2022-01-23,0,0,36
2022-01-24,0,0,37
2022-01-25,0,0,38
2022-01-26,0,0,38
2022-01-27,0,0,37
2022-01-28,0,0,30
2022-01-29,0,0,32
2022-01-30,0,0,30
2022-01-31,0,0,28
2022-02-01,0,0,27
2022-02-02,0,0,26
2022-02-03,0,0,25
2022-02-04,0,0,28
2022-02-05,0,0,25
2022-02-06,0,0,25
2022-02-07,0,0,29
2022-02-08,0,0,27
2022-02-09,0,0,27
2022-02-10,0,0,27
2022-02-11,0,0,25
2022-02-12,0,0,24
2022-02-13,0,0,23
2022-02-14,0,0,17
2022-02-15,0,0,17
2022-02-16,0,0,17
2022-02-17,0,0,16
2022-02-18,0,0,16
2022-02-19,0,0,16
2022-02-20,0,0,15
2022-02-21,0,0,15
2022-02-22,0,0,15
2022-02-23,0,0,14
2022-02-24,0,0,13
2022-02-25,0,0,18
2022-02-26,0,0,24
2022-02-27,0,0,25
2022-02-28,0,0,23
2022-03-01,0,0,23
2022-03-02,0,0,21
2022-03-03,0,0,19
2022-03-04,0,0,20
2022-03-05,0,0,17
2022-03-06,0,0,17
2022-03-07,0,0,20
2022-03-08,0,0,22
2022-03-09,0,0,22
2022-03-10,0,0,21
2022-03-11,0,0,23
2022-03-12,0,0,26
2022-03-13,0,0,29
2022-03-14,0,0,28
2022-03-15,0,0,28
2022-03-16,0,0,28
2022-03-17,0,0,29
2022-03-18,0,0,34
2022-03-19,2,0,38
2022-03-20,2,0,38
2022-03-21,3,0,39
2022-03-22,2,0,38
2022-03-23,3,0,39
2022-03-24,3,0,39
2022-03-25,2,0,36
2022-03-26,0,0,34
2022-03-27,0,0,37
2022-03-28,0,0,42
2022-03-29,0,0,50
2022-03-30,0,0,58
2022-03-31,0,0,70
2022-04-01,0,0,85
2022-04-02,0,0,86
2022-04-03,9,1,97
2022-04-04,11,1,95
2022-04-05,10,1,87
2022-04-06,10,1,88
2022-04-07,12,2,89
2022-04-08,17,3,85
2022-04-09,20,4,87
2022-04-10,13,2,75
2022-04-11,12,2,68
2022-04-12,12,2,60
2022-04-13,12,2,60
2022-04-14,12,2,62
2022-04-15,6,1,35
2022-04-16,13,3,60
2022-04-17,16,4,63
2022-04-18,18,5,64
2022-04-19,23,7,79
2022-04-20,26,8,83
2022-04-21,28,9,88
2022-04-22,46,17,126
2022-04-23,39,16,93
2022-04-24,43,19,96
2022-04-25,49,23,106
2022-04-26,48,23,102
2022-04-27,57,28,115
2022-04-28,59,29,121
2022-04-29,39,19,81
2022-04-30,59,29,121
2022-05-01,65,32,132
2022-05-02,72,36,143
2022-05-03,81,41,160
2022-05-04,90,46,174
2022-05-05,100,53,189
2022-05-06,165,95,287
2022-05-07,147,86,252
2022-05-08,156,94,259
2022-05-09,175,106,287
2022-05-10,187,116,301
2022-05-11,215,136,336
2022-05-12,223,142,347
2022-05-13,232,147,364
2022-05-14,273,178,417
2022-05-15,296,193,453
2022-05-16,331,219,497
2022-05-17,374,249,558
2022-05-18,377,247,569
2022-05-19,404,266,609
2022-05-20,472,307,718
2022-05-21,453,283,715
2022-05-22,515,328,799
2022-05-23,422,261,671
2022-05-24,410,241,682
2022-05-25,418,238,718
2022-05-26,415,226,742
2022-05-27,343,176,648
2022-05-28,360,166,746
2022-05-29,295,82,950
2022-05-30,274,25,1957
2022-05-31,NaN,NaN,NaN
2022-05-31,NaN,NaN,NaN
2022-06-01,NaN,NaN,NaN
2022-06-01,NaN,NaN,NaN
2022-06-02,NaN,NaN,NaN
2022-06-02,NaN,NaN,NaN
2022-06-03,NaN,NaN,NaN
2022-06-03,NaN,NaN,NaN
